txn_id,account_id,amount,txn_type,txn_date,status
TXN-0002469,ACC-00434,40945.01,debit,2025-07-29T20:17:06Z,completed
TXN-0002470,ACC-00187,33212.54,credit,2025-05-01T12:58:48Z,completed
TXN-0002471,ACC-00488,16476.42,debit,2024-07-29T20:38:02Z,failed
TXN-0002472,ACC-00493,26738.16,debit,2025-09-11T18:15:57Z,completed
TXN-0002473,ACC-00229,28335.54,debit,2024-07-09T01:23:38Z,pending
TXN-0002474,ACC-00409,36972.05,debit,2024-06-26T08:33:53Z,failed
TXN-0002475,ACC-00368,22803.85,debit,2025-04-18T03:08:59Z,pending
TXN-0002476,ACC-00283,13874.55,debit,2025-07-23T14:23:49Z,completed
TXN-0002477,ACC-00464,45156.78,credit,2024-02-17T06:36:28Z,completed
TXN-0002478,ACC-00117,12197.79,credit,2024-12-26T14:38:39Z,completed
TXN-0002479,ACC-00275,44082.15,debit,2024-09-04T15:57:00Z,failed
TXN-0002480,ACC-00038,9822.1,debit,2024-12-09T05:34:37Z,completed
TXN-0002481,ACC-00244,9870.61,debit,2025-04-09T17:00:15Z,pending
TXN-0002482,ACC-00154,28466.89,credit,2025-10-30T20:47:46Z,completed
TXN-0002483,ACC-00369,44325.99,debit,2025-04-02T10:35:29Z,failed
TXN-0002484,ACC-00315,37777.4,debit,2024-07-14T12:55:07Z,pending
TXN-0002485,ACC-00308,13537.89,debit,2024-09-12T06:16:56Z,failed
TXN-0002486,ACC-00248,25710.5,credit,2024-07-24T05:02:35Z,failed
TXN-0002487,ACC-00128,17057.77,credit,2025-05-01T04:01:35Z,pending
TXN-0002488,ACC-00058,48861.47,debit,2025-01-13T17:09:29Z,completed
TXN-0002489,ACC-00164,44668.47,credit,2025-01-20T02:09:24Z,completed
TXN-0002490,ACC-00092,3278.91,credit,2025-06-06T17:11:07Z,pending
TXN-0002491,ACC-00049,46264.84,credit,2024-09-22T23:23:23Z,failed
TXN-0002492,ACC-00352,26929.97,debit,2024-05-30T08:52:54Z,completed
TXN-0002493,ACC-00391,11590.91,credit,2025-01-24T17:51:03Z,pending
TXN-0002494,ACC-00164,38321.26,credit,2024-03-20T22:30:50Z,failed
TXN-0002495,ACC-00154,46377.65,debit,2025-03-19T12:22:06Z,failed
TXN-0002496,ACC-00080,16188.95,debit,2025-08-18T06:40:57Z,pending
TXN-0002497,ACC-00403,8589.69,debit,2025-04-18T21:31:16Z,failed
TXN-0002498,ACC-00081,16284.74,credit,2025-05-22T13:56:53Z,failed
TXN-0002499,ACC-00404,20846.04,credit,2024-06-26T15:43:00Z,pending
TXN-0002500,ACC-00242,46716.56,credit,2024-10-15T00:02:51Z,completed
TXN-0002501,ACC-00157,16686.77,credit,2025-10-06T01:59:29Z,failed
TXN-0002502,ACC-00162,22485.94,credit,2025-03-13T12:25:10Z,pending
TXN-0002503,ACC-00391,20856.76,credit,2024-02-12T23:00:18Z,pending
TXN-0002504,ACC-00182,32289.99,debit,2024-12-20T21:02:29Z,pending
TXN-0002505,ACC-00010,40926.83,debit,2024-06-11T00:45:15Z,failed
TXN-0002506,ACC-00367,12797.21,credit,2024-01-19T09:24:30Z,pending
TXN-0002507,ACC-00219,39546.21,credit,2025-03-09T11:08:40Z,failed
TXN-0002508,ACC-00379,9973.41,debit,2025-04-24T16:04:30Z,failed
TXN-0002509,ACC-00226,42820.32,debit,2024-02-27T19:25:05Z,completed
TXN-0002510,ACC-00083,16274.83,credit,2025-07-14T05:20:06Z,failed
TXN-0002511,ACC-00241,47602.32,debit,2025-08-29T19:08:39Z,failed
TXN-0002512,ACC-00200,34390.36,credit,2024-07-13T01:28:09Z,pending
TXN-0002513,ACC-00311,29306.13,debit,2024-03-19T18:58:37Z,completed
TXN-0002514,ACC-00328,17135.25,credit,2024-12-06T07:13:48Z,pending
TXN-0002515,ACC-00057,23592.57,debit,2024-09-09T01:58:00Z,failed
TXN-0002516,ACC-00212,41215.71,debit,2025-04-03T02:49:26Z,pending
TXN-0002517,ACC-00294,10000.52,debit,2024-12-06T09:46:51Z,completed
TXN-0002518,ACC-00168,28637.09,credit,2025-03-08T09:09:48Z,failed
TXN-0002519,ACC-00419,14571.68,debit,2024-04-19T02:30:18Z,completed
TXN-0002520,ACC-00446,39295.25,credit,2025-10-24T21:09:01Z,pending
TXN-0002521,ACC-00464,38635.38,debit,2024-05-23T00:37:08Z,pending
TXN-0002522,ACC-00240,11384.89,credit,2024-09-15T15:47:43Z,completed
TXN-0002523,ACC-00347,48571.96,credit,2024-07-17T08:12:50Z,failed
TXN-0002524,ACC-00383,46634.13,debit,2024-04-02T13:52:14Z,failed
TXN-0002525,ACC-00211,21367.12,credit,2025-09-11T21:36:23Z,completed
TXN-0002526,ACC-00426,26420.34,credit,2024-01-13T14:00:48Z,failed
TXN-0002527,ACC-00224,49782.73,credit,2025-09-05T17:13:50Z,failed
TXN-0002528,ACC-00252,14133.04,credit,2025-05-07T17:35:08Z,completed
TXN-0002529,ACC-00377,3778.55,debit,2025-03-09T15:17:30Z,completed
TXN-0002530,ACC-00273,7912.04,debit,2025-03-21T18:44:30Z,pending
TXN-0002531,ACC-00313,32509.05,debit,2025-08-07T00:34:08Z,completed
TXN-0002532,ACC-00393,34197.97,credit,2024-12-27T17:33:35Z,pending
TXN-0002533,ACC-00456,44027.15,debit,2025-05-20T05:08:57Z,pending
TXN-0002534,ACC-00038,9084.51,credit,2024-12-18T16:03:03Z,failed
TXN-0002535,ACC-00400,34629.62,credit,2025-11-21T19:33:41Z,completed
TXN-0002536,ACC-00206,28737.32,debit,2025-04-29T10:25:10Z,pending
TXN-0002537,ACC-00010,427.89,credit,2024-11-27T18:38:47Z,completed
TXN-0002538,ACC-00133,42778.88,credit,2025-02-17T11:59:21Z,pending
TXN-0002539,ACC-00335,33270.43,credit,2025-11-24T19:15:58Z,failed
TXN-0002540,ACC-00445,28843.23,debit,2025-08-23T09:36:55Z,completed
TXN-0002541,ACC-00106,15424.77,debit,2024-01-21T08:51:35Z,failed
TXN-0002542,ACC-00309,47224.79,debit,2025-08-28T10:14:51Z,completed
TXN-0002543,ACC-00277,17426.63,debit,2024-09-11T08:18:58Z,pending
TXN-0002544,ACC-00476,11505.96,debit,2024-06-05T15:59:13Z,pending
TXN-0002545,ACC-00084,21214.76,credit,2024-06-29T23:02:25Z,completed
TXN-0002546,ACC-00396,17767.88,debit,2025-11-12T16:21:01Z,pending
TXN-0002547,ACC-00064,41708.03,credit,2024-01-20T17:56:08Z,pending
TXN-0002548,ACC-00445,37197.38,debit,2024-10-22T11:28:43Z,completed
TXN-0002549,ACC-00229,21927.9,debit,2024-06-08T17:15:47Z,pending
TXN-0002550,ACC-00303,40725.16,debit,2024-05-16T00:02:26Z,failed
TXN-0002551,ACC-00468,28915.6,debit,2024-05-06T12:21:32Z,completed
TXN-0002552,ACC-00062,47034.85,credit,2025-08-05T07:05:46Z,pending
TXN-0002553,ACC-00213,9549.87,debit,2025-09-13T05:11:19Z,failed
TXN-0002554,ACC-00185,23899.47,debit,2024-12-20T22:14:07Z,completed
TXN-0002555,ACC-00004,19002.08,credit,2024-11-06T22:17:18Z,completed
TXN-0002556,ACC-00182,18020.26,credit,2025-10-11T18:08:09Z,completed
TXN-0002557,ACC-00223,47297.08,credit,2024-06-27T03:33:30Z,failed
TXN-0002558,ACC-00044,32521.98,credit,2025-11-11T08:44:20Z,pending
TXN-0002559,ACC-00009,47565.51,credit,2025-07-20T17:16:20Z,failed
TXN-0002560,ACC-00460,16164.22,debit,2025-10-20T04:57:25Z,completed
TXN-0002561,ACC-00091,28229.4,debit,2025-02-06T19:48:54Z,completed
TXN-0002562,ACC-00072,34753.82,debit,2024-02-17T12:30:18Z,failed
TXN-0002563,ACC-00411,10492.07,credit,2024-10-15T17:03:55Z,failed
TXN-0002564,ACC-00213,41162.71,credit,2024-05-13T22:08:29Z,completed
TXN-0002565,ACC-00480,25930.47,debit,2025-07-30T07:15:40Z,failed
TXN-0002566,ACC-00093,18254.04,debit,2025-09-02T22:28:52Z,completed
TXN-0002567,ACC-00016,24878.27,credit,2024-11-09T12:39:41Z,failed
TXN-0002568,ACC-00192,45449.13,credit,2025-04-28T01:18:33Z,pending
TXN-0002569,ACC-00015,39163.66,credit,2024-01-23T03:13:13Z,pending
TXN-0002570,ACC-00018,36747.81,debit,2025-12-10T14:18:30Z,pending
TXN-0002571,ACC-00024,26974.21,debit,2024-05-02T20:33:02Z,completed
TXN-0002572,ACC-00008,17433.97,debit,2024-03-12T13:18:50Z,pending
TXN-0002573,ACC-00034,5621.42,credit,2024-12-26T17:39:52Z,pending
TXN-0002574,ACC-00439,44907.27,credit,2024-04-14T09:29:53Z,failed
TXN-0002575,ACC-00415,31843.13,credit,2025-01-04T21:49:18Z,pending
TXN-0002576,ACC-00461,45144.24,debit,2024-09-07T18:51:12Z,failed
TXN-0002577,ACC-00277,18279.77,debit,2025-01-06T02:38:53Z,pending
TXN-0002578,ACC-00384,41554.64,debit,2024-04-07T17:41:48Z,completed
TXN-0002579,ACC-00264,6491.25,debit,2024-06-24T04:35:27Z,failed
TXN-0002580,ACC-00043,37159.52,credit,2024-08-07T06:26:57Z,failed
TXN-0002581,ACC-00054,12489.69,credit,2024-05-23T09:41:31Z,failed
TXN-0002582,ACC-00338,15056.11,credit,2025-06-03T03:03:56Z,failed
TXN-0002583,ACC-00267,25845.7,credit,2025-08-13T05:26:37Z,completed
TXN-0002584,ACC-00168,21101.63,debit,2025-03-26T00:12:45Z,failed
TXN-0002585,ACC-00479,42537.57,credit,2025-05-05T19:06:04Z,completed
TXN-0002586,ACC-00407,9895.61,debit,2024-01-12T02:58:35Z,completed
TXN-0002587,ACC-00325,1706.67,debit,2024-05-05T17:45:32Z,pending
TXN-0002588,ACC-00166,586.61,credit,2025-01-10T19:31:18Z,pending
TXN-0002589,ACC-00097,31436.02,credit,2024-12-17T03:49:53Z,completed
TXN-0002590,ACC-00233,31066.01,credit,2024-04-01T12:18:27Z,failed
TXN-0002591,ACC-00144,32773.37,credit,2024-09-18T22:52:52Z,completed
TXN-0002592,ACC-00131,17049.81,credit,2025-08-22T15:16:05Z,failed
TXN-0002593,ACC-00234,33162.74,credit,2025-08-15T20:22:17Z,failed
TXN-0002594,ACC-00135,3156.83,credit,2024-11-27T06:48:24Z,failed
TXN-0002595,ACC-00014,48237.71,debit,2024-03-14T11:09:52Z,completed
TXN-0002596,ACC-00500,22872.21,debit,2024-04-03T10:08:22Z,failed
TXN-0002597,ACC-00365,14786.38,credit,2024-08-26T11:27:41Z,pending
TXN-0002598,ACC-00224,27665.37,debit,2025-11-04T09:26:43Z,failed
TXN-0002599,ACC-00094,19878.51,debit,2024-04-20T01:38:11Z,failed
TXN-0002600,ACC-00114,38795.79,debit,2025-07-23T15:47:47Z,failed
TXN-0002601,ACC-00182,26279.21,debit,2025-03-13T04:53:58Z,failed
TXN-0002602,ACC-00269,2350.71,credit,2025-02-23T00:12:40Z,completed
TXN-0002603,ACC-00356,47358.23,debit,2024-10-17T20:39:58Z,completed
TXN-0002604,ACC-00052,34020.16,debit,2025-10-16T23:06:37Z,failed
TXN-0002605,ACC-00078,27041.54,credit,2025-10-28T15:46:55Z,completed
TXN-0002606,ACC-00143,2446.56,credit,2024-08-18T07:05:38Z,pending
TXN-0002607,ACC-00462,26087.91,credit,2025-11-25T04:36:17Z,pending
TXN-0002608,ACC-00240,16096.74,credit,2024-01-01T06:35:30Z,completed
TXN-0002609,ACC-00129,35417.34,credit,2024-06-11T03:28:17Z,failed
TXN-0002610,ACC-00314,29699.65,debit,2024-02-15T23:58:56Z,pending
TXN-0002611,ACC-00072,7190.43,debit,2025-08-16T21:02:42Z,completed
TXN-0002612,ACC-00201,39315.86,credit,2024-10-30T16:45:43Z,failed
TXN-0002613,ACC-00100,12429.42,credit,2024-02-24T18:48:18Z,completed
TXN-0002614,ACC-00494,47452.56,debit,2025-11-24T07:59:15Z,pending
TXN-0002615,ACC-00064,36299.22,debit,2024-06-08T20:58:10Z,pending
TXN-0002616,ACC-00073,33612.23,credit,2024-01-09T08:44:57Z,failed
TXN-0002617,ACC-00061,26031.49,debit,2025-08-22T08:44:53Z,failed
TXN-0002618,ACC-00307,23556.0,credit,2024-08-20T02:26:59Z,completed
TXN-0002619,ACC-00278,37145.84,credit,2024-04-29T08:44:22Z,completed
TXN-0002620,ACC-00451,48949.67,credit,2025-11-10T19:34:18Z,pending
TXN-0002621,ACC-00487,49397.98,credit,2025-10-12T21:01:54Z,pending
TXN-0002622,ACC-00058,31345.29,credit,2025-03-30T08:47:27Z,completed
TXN-0002623,ACC-00449,35488.32,credit,2025-08-12T02:42:37Z,pending
TXN-0002624,ACC-00116,26142.44,debit,2025-07-22T08:58:55Z,failed
TXN-0002625,ACC-00492,29952.75,credit,2024-07-06T10:01:11Z,failed
TXN-0002626,ACC-00254,41835.62,credit,2024-11-23T12:34:31Z,completed
TXN-0002627,ACC-00327,5260.4,credit,2025-10-16T06:04:33Z,failed
TXN-0002628,ACC-00376,13794.01,credit,2025-05-12T07:24:45Z,failed
TXN-0002629,ACC-00169,20982.85,credit,2024-10-04T00:38:54Z,completed
TXN-0002630,ACC-00007,5057.45,credit,2024-07-07T13:04:48Z,failed
TXN-0002631,ACC-00254,11070.19,credit,2025-06-01T00:12:51Z,pending
TXN-0002632,ACC-00054,49865.13,credit,2025-03-11T11:39:37Z,failed
TXN-0002633,ACC-00429,28281.44,credit,2024-02-02T16:49:25Z,failed
TXN-0002634,ACC-00056,29517.56,debit,2025-03-23T02:26:15Z,completed
TXN-0002635,ACC-00061,48336.51,debit,2024-10-07T03:57:02Z,failed
TXN-0002636,ACC-00345,35465.56,credit,2025-09-25T05:59:12Z,pending
TXN-0002637,ACC-00368,37215.74,credit,2025-05-17T14:36:12Z,pending
TXN-0002638,ACC-00437,23037.69,debit,2024-11-05T16:10:16Z,failed
TXN-0002639,ACC-00382,38881.76,debit,2024-06-16T19:16:07Z,failed
TXN-0002640,ACC-00093,1208.2,credit,2024-03-17T17:50:37Z,pending
TXN-0002641,ACC-00472,20607.78,debit,2025-07-20T06:36:51Z,pending
TXN-0002642,ACC-00435,44547.34,credit,2025-09-27T15:29:35Z,failed
TXN-0002643,ACC-00177,17619.57,debit,2024-08-02T20:48:11Z,pending
TXN-0002644,ACC-00402,2390.91,credit,2025-06-27T00:15:03Z,failed
TXN-0002645,ACC-00135,38430.79,debit,2024-06-11T15:08:42Z,failed
TXN-0002646,ACC-00395,43174.28,credit,2025-07-29T07:44:15Z,pending
TXN-0002647,ACC-00386,17427.61,debit,2025-10-18T02:43:09Z,pending
TXN-0002648,ACC-00439,4444.38,credit,2025-04-23T18:34:46Z,failed
TXN-0002649,ACC-00379,40257.98,debit,2024-09-02T20:37:26Z,pending
TXN-0002650,ACC-00052,45708.65,debit,2025-05-11T16:14:39Z,pending
TXN-0002651,ACC-00161,31090.36,debit,2025-08-10T15:23:02Z,pending
TXN-0002652,ACC-00104,13234.75,credit,2024-09-29T07:32:38Z,pending
TXN-0002653,ACC-00413,21889.02,credit,2025-08-09T05:56:54Z,completed
TXN-0002654,ACC-00492,8427.99,debit,2024-03-27T14:08:56Z,completed
TXN-0002655,ACC-00298,15527.07,credit,2025-08-10T19:13:33Z,failed
TXN-0002656,ACC-00276,8896.23,debit,2024-06-03T06:32:16Z,completed
TXN-0002657,ACC-00047,35583.57,credit,2025-10-23T22:19:25Z,pending
TXN-0002658,ACC-00075,35794.69,credit,2024-11-04T04:04:54Z,completed
TXN-0002659,ACC-00472,19262.62,credit,2025-04-21T10:58:41Z,failed
TXN-0002660,ACC-00498,4111.5,debit,2024-12-09T17:28:11Z,completed
TXN-0002661,ACC-00126,27399.81,credit,2024-01-21T11:22:15Z,pending
TXN-0002662,ACC-00115,41662.56,debit,2024-07-09T13:41:16Z,completed
TXN-0002663,ACC-00226,32395.1,debit,2024-04-22T22:01:05Z,completed
TXN-0002664,ACC-00152,12184.77,debit,2025-10-28T01:32:34Z,failed
TXN-0002665,ACC-00248,41896.7,credit,2025-03-08T02:36:00Z,failed
TXN-0002666,ACC-00291,9612.76,debit,2025-10-20T14:05:26Z,failed
TXN-0002667,ACC-00298,19981.44,credit,2025-08-03T01:13:35Z,pending
TXN-0002668,ACC-00362,39840.07,credit,2025-09-16T00:56:51Z,pending
TXN-0002669,ACC-00221,18512.05,debit,2024-09-05T16:06:59Z,failed
TXN-0002670,ACC-00183,3852.95,debit,2024-09-06T20:13:28Z,failed
TXN-0002671,ACC-00127,39778.06,debit,2024-03-16T01:09:12Z,failed
TXN-0002672,ACC-00363,23787.41,credit,2024-03-22T09:45:20Z,failed
TXN-0002673,ACC-00117,36005.59,debit,2024-12-27T09:34:04Z,pending
TXN-0002674,ACC-00295,41830.83,credit,2025-04-25T15:22:43Z,pending
TXN-0002675,ACC-00255,29553.56,debit,2024-05-13T02:01:52Z,completed
TXN-0002676,ACC-00287,22423.97,debit,2025-11-26T19:41:54Z,pending
TXN-0002677,ACC-00245,43378.99,debit,2024-02-19T12:53:10Z,failed
TXN-0002678,ACC-00182,3271.57,credit,2025-03-18T12:58:38Z,pending
TXN-0002679,ACC-00486,44826.55,debit,2025-07-08T06:41:43Z,failed
TXN-0002680,ACC-00252,21542.07,debit,2024-11-03T18:33:40Z,completed
TXN-0002681,ACC-00339,22606.13,credit,2024-09-13T17:35:10Z,completed
TXN-0002682,ACC-00292,39921.02,credit,2024-04-22T00:41:57Z,failed
TXN-0002683,ACC-00349,29344.04,debit,2025-04-18T11:39:50Z,completed
TXN-0002684,ACC-00365,37723.56,debit,2025-08-24T15:58:49Z,completed
TXN-0002685,ACC-00315,3182.37,credit,2025-07-21T07:16:35Z,completed
TXN-0002686,ACC-00376,9731.75,debit,2025-10-11T03:18:42Z,completed
TXN-0002687,ACC-00016,32470.7,credit,2025-07-19T23:20:22Z,completed
TXN-0002688,ACC-00170,4456.2,credit,2025-03-21T20:11:21Z,failed
TXN-0002689,ACC-00486,34267.97,credit,2024-10-23T03:46:26Z,failed
TXN-0002690,ACC-00243,6926.34,credit,2024-05-22T03:10:24Z,completed
TXN-0002691,ACC-00160,17758.49,credit,2025-11-13T18:57:02Z,pending
TXN-0002692,ACC-00256,4537.63,credit,2024-11-07T19:09:20Z,completed
TXN-0002693,ACC-00117,17560.68,debit,2024-09-20T20:50:34Z,pending
TXN-0002694,ACC-00385,4702.3,credit,2024-01-16T20:17:51Z,failed
TXN-0002695,ACC-00032,49100.52,debit,2025-06-14T06:38:18Z,pending
TXN-0002696,ACC-00049,8426.49,debit,2024-01-04T14:53:16Z,pending
TXN-0002697,ACC-00197,15313.89,credit,2025-10-29T11:36:21Z,completed
TXN-0002698,ACC-00490,8620.48,credit,2024-05-21T04:44:59Z,failed
TXN-0002699,ACC-00112,48788.74,debit,2025-11-08T09:04:05Z,failed
TXN-0002700,ACC-00468,7734.4,credit,2025-03-21T19:51:22Z,completed
TXN-0002701,ACC-00457,22035.44,debit,2025-01-29T01:17:34Z,completed
TXN-0002702,ACC-00417,40949.95,debit,2025-04-28T04:27:37Z,completed
TXN-0002703,ACC-00479,26879.95,debit,2025-09-18T23:23:19Z,pending
TXN-0002704,ACC-00479,14572.26,credit,2025-06-14T12:38:25Z,completed
TXN-0002705,ACC-00303,25924.92,debit,2025-01-21T12:53:16Z,completed
TXN-0002706,ACC-00309,7763.48,credit,2025-12-29T10:11:58Z,pending
TXN-0002707,ACC-00476,32924.74,credit,2025-08-31T23:59:13Z,pending
TXN-0002708,ACC-00484,5819.97,debit,2024-09-19T19:11:17Z,completed
TXN-0002709,ACC-00188,7069.93,credit,2024-05-26T06:54:55Z,pending
TXN-0002710,ACC-00022,17916.71,credit,2025-09-21T20:24:31Z,failed
TXN-0002711,ACC-00363,37730.82,debit,2025-10-20T11:39:20Z,failed
TXN-0002712,ACC-00047,33175.97,credit,2025-12-09T06:26:00Z,failed
TXN-0002713,ACC-00289,28754.76,credit,2025-08-10T22:04:34Z,failed
TXN-0002714,ACC-00330,10047.4,credit,2024-04-15T05:26:58Z,pending
TXN-0002715,ACC-00391,9902.88,credit,2024-11-09T23:32:38Z,pending
TXN-0002716,ACC-00194,4120.36,debit,2025-01-16T13:21:58Z,completed
TXN-0002717,ACC-00165,28063.09,credit,2024-08-25T14:20:39Z,pending
TXN-0002718,ACC-00403,38537.27,debit,2025-02-13T18:14:49Z,completed
TXN-0002719,ACC-00097,47339.05,credit,2025-11-23T21:48:36Z,failed
TXN-0002720,ACC-00383,45013.92,debit,2025-05-12T19:50:47Z,pending
TXN-0002721,ACC-00379,2398.75,debit,2024-02-06T16:00:44Z,pending
TXN-0002722,ACC-00198,9412.76,debit,2025-10-01T19:44:26Z,failed
TXN-0002723,ACC-00448,21690.77,debit,2025-01-30T03:42:18Z,pending
TXN-0002724,ACC-00349,34959.46,debit,2024-03-17T14:58:58Z,pending
TXN-0002725,ACC-00487,9286.08,debit,2025-07-07T08:17:44Z,pending
TXN-0002726,ACC-00038,35702.01,credit,2024-06-09T13:51:21Z,failed
TXN-0002727,ACC-00328,30651.24,debit,2025-12-17T04:56:06Z,pending
TXN-0002728,ACC-00106,45016.13,debit,2025-12-18T22:25:44Z,pending
TXN-0002729,ACC-00003,45219.89,credit,2024-05-17T12:35:44Z,pending
TXN-0002730,ACC-00424,11419.36,credit,2024-02-04T18:19:37Z,completed
TXN-0002731,ACC-00073,29937.98,credit,2025-11-16T00:38:32Z,pending
TXN-0002732,ACC-00349,28527.42,credit,2024-06-08T03:10:14Z,failed
TXN-0002733,ACC-00378,45686.9,credit,2025-06-20T03:46:31Z,completed
TXN-0002734,ACC-00213,41177.92,credit,2024-08-03T23:54:41Z,completed
TXN-0002735,ACC-00419,38961.49,credit,2025-04-11T03:13:37Z,completed
TXN-0002736,ACC-00321,34626.46,debit,2025-06-24T14:24:47Z,pending
TXN-0002737,ACC-00066,33148.49,debit,2024-02-24T18:40:09Z,failed
TXN-0002738,ACC-00059,5764.8,credit,2024-02-21T15:39:20Z,completed
TXN-0002739,ACC-00275,16369.6,credit,2025-06-12T21:00:01Z,failed
TXN-0002740,ACC-00477,34751.27,credit,2025-02-20T12:36:45Z,pending
TXN-0002741,ACC-00146,42775.55,credit,2024-03-25T06:26:18Z,completed
TXN-0002742,ACC-00203,41144.05,debit,2024-03-08T04:32:02Z,failed
TXN-0002743,ACC-00434,24898.86,debit,2025-02-06T12:25:28Z,completed
TXN-0002744,ACC-00241,23941.51,debit,2024-06-26T14:15:11Z,completed
TXN-0002745,ACC-00427,19403.8,debit,2025-08-15T06:48:07Z,failed
TXN-0002746,ACC-00413,3370.95,credit,2025-04-22T22:24:41Z,pending
TXN-0002747,ACC-00225,36917.58,credit,2025-04-08T16:54:50Z,completed
TXN-0002748,ACC-00340,46680.85,debit,2025-08-19T22:47:44Z,completed
TXN-0002749,ACC-00372,15896.75,debit,2024-04-28T14:43:50Z,pending
TXN-0002750,ACC-00441,47520.77,debit,2024-09-28T22:39:28Z,pending
TXN-0002751,ACC-00103,45078.24,debit,2024-10-30T22:34:54Z,pending
TXN-0002752,ACC-00079,47341.12,debit,2024-06-23T22:41:45Z,completed
TXN-0002753,ACC-00322,9717.76,credit,2024-01-20T15:48:23Z,pending
TXN-0002754,ACC-00036,42171.27,credit,2025-03-08T12:29:41Z,completed
TXN-0002755,ACC-00074,27356.62,credit,2024-02-14T01:12:33Z,completed
TXN-0002756,ACC-00351,3257.5,debit,2025-04-25T11:16:58Z,failed
TXN-0002757,ACC-00087,36204.24,credit,2024-10-14T16:14:14Z,completed
TXN-0002758,ACC-00074,45076.08,debit,2024-01-05T14:00:50Z,pending
TXN-0002759,ACC-00002,28136.02,credit,2025-08-20T01:31:17Z,failed
TXN-0002760,ACC-00062,42850.29,debit,2025-03-13T18:59:16Z,failed
TXN-0002761,ACC-00038,990.65,credit,2025-12-28T22:52:41Z,failed
TXN-0002762,ACC-00331,19303.35,credit,2024-12-15T06:28:43Z,failed
TXN-0002763,ACC-00122,34144.38,credit,2024-09-25T01:59:32Z,failed
TXN-0002764,ACC-00233,23956.98,debit,2024-12-18T19:20:02Z,failed
TXN-0002765,ACC-00451,18007.4,debit,2024-08-10T19:31:24Z,failed
TXN-0002766,ACC-00375,8718.48,credit,2024-07-18T18:45:34Z,completed
TXN-0002767,ACC-00189,37000.54,credit,2025-09-17T14:41:06Z,pending
TXN-0002768,ACC-00074,2128.7,credit,2025-07-06T00:08:38Z,failed
TXN-0002769,ACC-00437,11350.05,credit,2024-04-07T02:37:13Z,failed
TXN-0002770,ACC-00181,10405.84,credit,2024-11-23T02:37:50Z,pending
TXN-0002771,ACC-00236,36672.73,credit,2024-10-28T17:05:58Z,pending
TXN-0002772,ACC-00187,16890.73,credit,2024-04-13T09:26:14Z,failed
TXN-0002773,ACC-00272,10296.55,debit,2025-07-07T11:38:16Z,completed
TXN-0002774,ACC-00292,9730.9,credit,2025-11-30T07:49:16Z,pending
TXN-0002775,ACC-00281,43122.07,credit,2024-10-18T03:05:18Z,failed
TXN-0002776,ACC-00158,10676.47,debit,2024-12-31T05:46:05Z,completed
TXN-0002777,ACC-00278,32612.22,credit,2025-12-03T16:23:02Z,failed
TXN-0002778,ACC-00212,2545.23,debit,2024-09-19T06:52:12Z,failed
TXN-0002779,ACC-00456,7836.81,credit,2025-12-28T21:13:11Z,failed
TXN-0002780,ACC-00222,9016.58,credit,2024-01-19T12:19:26Z,failed
TXN-0002781,ACC-00106,19299.15,debit,2024-07-31T07:03:13Z,failed
TXN-0002782,ACC-00349,28168.64,debit,2025-05-13T01:32:43Z,pending
TXN-0002783,ACC-00295,39093.16,debit,2024-04-27T00:56:22Z,pending
TXN-0002784,ACC-00163,23429.52,debit,2025-08-15T08:16:19Z,pending
TXN-0002785,ACC-00162,30518.29,debit,2025-06-09T05:05:03Z,completed
TXN-0002786,ACC-00403,3268.89,debit,2024-01-07T17:35:45Z,completed
TXN-0002787,ACC-00170,42630.19,credit,2025-12-24T13:35:10Z,pending
TXN-0002788,ACC-00104,37179.47,debit,2024-08-26T21:22:05Z,completed
TXN-0002789,ACC-00186,31161.96,credit,2025-03-29T04:16:07Z,pending
TXN-0002790,ACC-00244,16931.7,debit,2024-08-13T01:09:52Z,pending
TXN-0002791,ACC-00052,40116.99,debit,2025-11-30T16:26:49Z,completed
TXN-0002792,ACC-00084,20759.88,credit,2024-05-02T22:33:39Z,failed
TXN-0002793,ACC-00283,31434.5,credit,2025-06-19T21:51:20Z,completed
TXN-0002794,ACC-00500,5668.91,debit,2025-12-07T04:26:00Z,pending
TXN-0002795,ACC-00050,37783.92,debit,2025-11-14T16:42:36Z,pending
